added,collx_id,category,number,name,team,year,brand,set,flags,condition,front_image,back_image,market_value,asking_price,sold_for_price,purchase_price,location,notes,quantity
7/29/26,1121461205765752832,Baseball,676,Jorge Polanco,New York Mets,2026,Topps,2026 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121461205765752832-1-voH.jpg,https://storage.googleapis.com/collx-product-images/1121461205765752832-2-14Pe.jpg,0.25,0.5,,,Donkey on Fire,,1
7/29/26,1121461206696888320,Baseball,599,Cristian Javier,Houston Astros,2026,Topps,2026 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121461206696888320-1-WaeQ.jpg,https://storage.googleapis.com/collx-product-images/1121461206696888320-2-GBhA.jpg,1.12,1.5,,,Donkey on Fire,,1
7/29/26,1121461196940937216,Baseball,615,Taylor Rashi,Arizona Diamondbacks,2026,Topps,2026 Topps - Holo Foil,,RAW,https://storage.googleapis.com/collx-product-images/1121461196940937216-1-CJG.jpg,https://storage.googleapis.com/collx-product-images/1121461196940937216-2-KLSi.jpg,2.00,2,,,Donkey on Fire,,1
7/29/26,1121461197595248640,Baseball,398,Hunter Barco,Pittsburgh Pirates,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121461197595248640-1-GFQm.jpg,https://storage.googleapis.com/collx-product-images/1121461197595248640-2-KiCZ.jpg,1.25,1.5,,,Donkey on Fire,,1
7/29/26,1121461198358611968,Baseball,500,Shohei Ohtani,Los Angeles Dodgers,2026,Topps,2026 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121461198358611968-1-jw17.jpg,https://storage.googleapis.com/collx-product-images/1121461198358611968-2-N4cN.jpg,1.30,1.5,,,Donkey on Fire,,1
7/29/26,1121461081278810112,Baseball,668,Petey Halpin,Cleveland Guardians,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121461081278810112-1-rE8j.jpg,https://storage.googleapis.com/collx-product-images/1121461081278810112-2-MTK1.jpg,1.26,1.5,,,Donkey on Fire,,1
7/29/26,1121461082285443072,Baseball,406,Bryce Eldridge,San Francisco Giants,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121461082285443072-1-VmAN.jpg,https://storage.googleapis.com/collx-product-images/1121461082285443072-2-p05R.jpg,1.00,3,,,Donkey on Fire,,1
7/29/26,1121461082922977280,Baseball,374,Kevin Alcántara,Chicago Cubs,2026,Topps,2026 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121461082922977280-1-5uM.jpg,https://storage.googleapis.com/collx-product-images/1121461082922977280-2-9LxY.jpg,1.10,1,,,Donkey on Fire,,1
7/29/26,1121461083904444416,Baseball,578,Heriberto Hernández,Miami Marlins,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121461083904444416-1-gGrv.jpg,https://storage.googleapis.com/collx-product-images/1121461083904444416-2-z5J4.jpg,0.79,1,,,Donkey on Fire,,1
7/29/26,1121461072932145152,Baseball,405,PJ Poulin,Washington Nationals,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121461072932145152-1-qdNx.jpg,https://storage.googleapis.com/collx-product-images/1121461072932145152-2-bpWT.jpg,0.99,1,,,Donkey on Fire,,1
7/29/26,1121461073561290752,Baseball,604,Jake Bauers,Milwaukee Brewers,2026,Topps,2026 Topps - Holo Foil,,RAW,https://storage.googleapis.com/collx-product-images/1121461073561290752-1-Ey18.jpg,https://storage.googleapis.com/collx-product-images/1121461073561290752-2-5DWK.jpg,0.99,2,,,Donkey on Fire,,1
7/29/26,1121461074165270528,Baseball,91B2-46,Ted Williams,Boston Red Sox,2026,Topps,2026 Topps - 1991 Topps Baseball 35th Anniversary (Series Two),,RAW,https://storage.googleapis.com/collx-product-images/1121461074165270528-1-ckQD.jpg,https://storage.googleapis.com/collx-product-images/1121461074165270528-2-jYSz.jpg,1.94,2,,,Donkey on Fire,,1
7/29/26,1121461074752473088,Baseball,520,Andrew Alvarez,Washington Nationals,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121461074752473088-1-vTww.jpg,https://storage.googleapis.com/collx-product-images/1121461074752473088-2-qK7Z.jpg,1.00,1,,,Donkey on Fire,,1
7/29/26,1121461075356452864,Baseball,620,Trey Yesavage,Toronto Blue Jays,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121461075356452864-1-FEwE.jpg,https://storage.googleapis.com/collx-product-images/1121461075356452864-2-1Eef.jpg,2.31,2.5,,,Donkey on Fire,,1
7/29/26,1121461076304365568,Baseball,385,Nick Raquet,St. Louis Cardinals,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121461076304365568-1-gOv3.jpg,https://storage.googleapis.com/collx-product-images/1121461076304365568-2-mZNu.jpg,1.15,1,,,Donkey on Fire,,1
7/29/26,1121461076849625088,Baseball,461,Noah Cameron,Kansas City Royals,2026,Topps,2026 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121461076849625088-1-3nTm.jpg,https://storage.googleapis.com/collx-product-images/1121461076849625088-2-O9DY.jpg,1.60,1.5,,,Donkey on Fire,,1
7/29/26,1121461077805926400,Baseball,494,Jake Palisch,Chicago White Sox,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121461077805926400-1-oxJe.jpg,https://storage.googleapis.com/collx-product-images/1121461077805926400-2-YRs.jpg,0.87,1,,,Donkey on Fire,,1
7/29/26,1121461078418294784,Baseball,666,Nolan Hoffman,Philadelphia Phillies,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121461078418294784-1-Miaj.jpg,https://storage.googleapis.com/collx-product-images/1121461078418294784-2-vlwq.jpg,0.50,0.5,,,Donkey on Fire,,1
7/29/26,1121461079022274560,Baseball,611,Paul Gervase,Los Angeles Dodgers,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121461079022274560-1-nJzr.jpg,https://storage.googleapis.com/collx-product-images/1121461079022274560-2-FNPq.jpg,0.99,1,,,Donkey on Fire,,1
7/29/26,1121461079659808768,Baseball,FP-12,Yandel,Tampa Bay Rays,2026,Topps,2026 Topps - First Pitch,,RAW,https://storage.googleapis.com/collx-product-images/1121461079659808768-1-ocWo.jpg,https://storage.googleapis.com/collx-product-images/1121461079659808768-2-nYAU.jpg,0.99,1.5,,,Donkey on Fire,,1
7/29/26,1121461080666441728,Baseball,608,Cody Laweryson,Minnesota Twins,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121461080666441728-1-lGds.jpg,https://storage.googleapis.com/collx-product-images/1121461080666441728-2-bnpe.jpg,1.50,1.5,,,Donkey on Fire,,1
7/29/26,1121461066078652416,Baseball,SMLB-60,Brady House,Washington Nationals,2026,Topps,2026 Topps - Stars of MLB,,RAW,https://storage.googleapis.com/collx-product-images/1121461066078652416-1-H1x.jpg,https://storage.googleapis.com/collx-product-images/1121461066078652416-2-Dec.jpg,1.04,1,,,Donkey on Fire,,1
7/29/26,1121461066682632192,Baseball,TOG-32,Francisco Lindor,New York Mets,2026,Topps,2026 Topps - Titans of the Game,,RAW,https://storage.googleapis.com/collx-product-images/1121461066682632192-1-JwbJ.jpg,https://storage.googleapis.com/collx-product-images/1121461066682632192-2-gke.jpg,0.80,1,,,Donkey on Fire,,1
7/29/26,1121461067613767680,Baseball,TOG-30,Alex Freeland,Los Angeles Dodgers,2026,Topps,2026 Topps - Titans of the Game,,RAW,https://storage.googleapis.com/collx-product-images/1121461067613767680-1-LIj0.jpg,https://storage.googleapis.com/collx-product-images/1121461067613767680-2-9vsg.jpg,1.07,1,,,Donkey on Fire,,1
7/29/26,1121461068553291776,Baseball,GW-50,Bill Mazeroski,Pittsburgh Pirates,2026,Topps,2026 Topps - Glove Work,,RAW,https://storage.googleapis.com/collx-product-images/1121461068553291776-1-aEk5.jpg,https://storage.googleapis.com/collx-product-images/1121461068553291776-2-gy2z.jpg,1.57,1.5,,,Donkey on Fire,,1
7/29/26,1121461069123717120,Baseball,SMLB-57,Carson Williams,Tampa Bay Rays,2026,Topps,2026 Topps - Stars of MLB Crackle Foil,,RAW,https://storage.googleapis.com/collx-product-images/1121461069123717120-1-eCLj.jpg,https://storage.googleapis.com/collx-product-images/1121461069123717120-2-iFFX.jpg,3.99,4,,,Donkey on Fire,,1
7/29/26,1121461069694142464,Baseball,584,Moisés Ballesteros,Chicago Cubs,2026,Topps,2026 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121461069694142464-1-CC5u.jpg,https://storage.googleapis.com/collx-product-images/1121461069694142464-2-KDEM.jpg,0.99,1,,,Donkey on Fire,,1
7/29/26,1121461070272956416,Baseball,583,Josh Simpson,Miami Marlins,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121461070272956416-1-Kypm.jpg,https://storage.googleapis.com/collx-product-images/1121461070272956416-2-qNGs.jpg,0.50,0.5,,,Donkey on Fire,,1
7/29/26,1121461070851770368,Baseball,387,Drew Sommers,Detroit Tigers,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121461070851770368-1-blmH.jpg,https://storage.googleapis.com/collx-product-images/1121461070851770368-2-l4Lt.jpg,0.99,1,,,Donkey on Fire,,1
7/29/26,1121461071908734976,Baseball,665,Jose Corniell,Texas Rangers,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121461071908734976-1-iJiR.jpg,https://storage.googleapis.com/collx-product-images/1121461071908734976-2-HTcm.jpg,1.75,2,,,Donkey on Fire,,1
7/29/26,1121460854887057408,Baseball,TOG-24,Colson Montgomery,Chicago White Sox,2026,Topps,2026 Topps - Titans of the Game,,RAW,https://storage.googleapis.com/collx-product-images/1121460854887057408-1-PMn.jpg,https://storage.googleapis.com/collx-product-images/1121460854887057408-2-5pHU.jpg,1.01,1,,,Donkey on Fire,,1
7/29/26,1121460855818192896,Baseball,SMLB-38,Sal Stewart,Cincinnati Reds,2026,Topps,2026 Topps - Stars of MLB,,RAW,https://storage.googleapis.com/collx-product-images/1121460855818192896-1-2HWy.jpg,https://storage.googleapis.com/collx-product-images/1121460855818192896-2-n5Lt.jpg,0.93,1,,,Donkey on Fire,,1
7/29/26,1121460846993377280,Baseball,355,Mark Langston,Seattle Mariners,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460846993377280-1-eNPO.jpg,https://storage.googleapis.com/collx-product-images/1121460846993377280-2-Iwfo.jpg,1.25,1.5,,,Donkey on Fire,,1
7/29/26,1121460847588968448,Baseball,738,Darnell Coles,Seattle Mariners,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460847588968448-1-oKCZ.jpg,https://storage.googleapis.com/collx-product-images/1121460847588968448-2-N0q1.jpg,1.29,1.5,,,Donkey on Fire,,1
7/29/26,1121460848192948224,Baseball,758,Gene Walter,Seattle Mariners,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460848192948224-1-K8PJ.jpg,https://storage.googleapis.com/collx-product-images/1121460848192948224-2-HaD8.jpg,0.05,0.25,,,Donkey on Fire,,1
7/29/26,1121460848763373568,Baseball,636,Bill Wilkinson,Seattle Mariners,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460848763373568-1-y9zI.jpg,https://storage.googleapis.com/collx-product-images/1121460848763373568-2-ydMA.jpg,1.29,1.5,,,Donkey on Fire,,1
7/29/26,1121460849686120448,Baseball,169,Mike Jackson,Seattle Mariners,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460849686120448-1-BtPj.jpg,https://storage.googleapis.com/collx-product-images/1121460849686120448-2-B5ah.jpg,0.05,0.25,,,Donkey on Fire,,1
7/29/26,1121460850273323008,Baseball,498,Dave Valle,Seattle Mariners,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460850273323008-1-QMOt.jpg,https://storage.googleapis.com/collx-product-images/1121460850273323008-2-V5sO.jpg,0.99,1,,,Donkey on Fire,,1
7/29/26,1121460850860525568,Baseball,246,Rey Quinones,Seattle Mariners,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460850860525568-1-5QuE.jpg,https://storage.googleapis.com/collx-product-images/1121460850860525568-2-HWzd.jpg,1.39,1.5,,,Donkey on Fire,,1
7/29/26,1121460851464505344,Baseball,459,Mariners Leaders,Seattle Mariners,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460851464505344-1-1Hjq.jpg,https://storage.googleapis.com/collx-product-images/1121460851464505344-2-Cl6a.jpg,0.23,0.25,,,Donkey on Fire,,1
7/29/26,1121460852026542080,Baseball,586,Justin Turner,Seattle Mariners,2024,Topps,2024 Topps Heritage - Aqua Border,,RAW,https://storage.googleapis.com/collx-product-images/1121460852026542080-1-zwD.jpg,https://storage.googleapis.com/collx-product-images/1121460852026542080-2-jkyk.jpg,1.03,1,,,Donkey on Fire,,1
7/29/26,1121460853033175040,Baseball,SMLB-33,Dylan Beavers,Baltimore Orioles,2026,Topps,2026 Topps - Stars of MLB Crackle Foil,,RAW,https://storage.googleapis.com/collx-product-images/1121460853033175040-1-5eOz.jpg,https://storage.googleapis.com/collx-product-images/1121460853033175040-2-66v5.jpg,,2,,,Donkey on Fire,,1
7/29/26,1121460853687486464,Baseball,SMLB-40,Riley Greene,Detroit Tigers,2026,Topps,2026 Topps - Stars of MLB Crackle Foil,,RAW,https://storage.googleapis.com/collx-product-images/1121460853687486464-1-y6tY.jpg,https://storage.googleapis.com/collx-product-images/1121460853687486464-2-pGry.jpg,1.41,1.5,,,Donkey on Fire,,1
7/29/26,1121460854308243456,Baseball,TOG-33,Nolan McLean,New York Mets,2026,Topps,2026 Topps - Titans of the Game,,RAW,https://storage.googleapis.com/collx-product-images/1121460854308243456-1-OHTP.jpg,https://storage.googleapis.com/collx-product-images/1121460854308243456-2-OJX.jpg,1.00,1,,,Donkey on Fire,,1
7/29/26,1121460838629935104,Baseball,498,Dave Valle,Seattle Mariners,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460838629935104-1-Zeab.jpg,https://storage.googleapis.com/collx-product-images/1121460838629935104-2-eUtV.jpg,0.99,1,,,Donkey on Fire,,1
7/29/26,1121460839292635136,Baseball,568,Mickey Brantley,Seattle Mariners,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460839292635136-1-gkt.jpg,https://storage.googleapis.com/collx-product-images/1121460839292635136-2-Zvvi.jpg,0.07,0.25,,,Donkey on Fire,,1
7/29/26,1121460839896614912,Baseball,309,Mario Diaz,Seattle Mariners,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460839896614912-1-bkMO.jpg,https://storage.googleapis.com/collx-product-images/1121460839896614912-2-rhYt.jpg,0.06,0.25,,,Donkey on Fire,,1
7/29/26,1121460840500594688,Baseball,441,Jerry Reed,Seattle Mariners,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460840500594688-1-XWG8.jpg,https://storage.googleapis.com/collx-product-images/1121460840500594688-2-zpLY.jpg,1.19,1,,,Donkey on Fire,,1
7/29/26,1121460841112963072,Baseball,112,Jim Presley,Seattle Mariners,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460841112963072-1-YPK.jpg,https://storage.googleapis.com/collx-product-images/1121460841112963072-2-zaJ.jpg,4.00,4,,,Donkey on Fire,,1
7/29/26,1121460841708554240,Baseball,468,Henry Cotto,Seattle Mariners,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460841708554240-1-EfoQ.jpg,https://storage.googleapis.com/collx-product-images/1121460841708554240-2-3qz5.jpg,1.69,1.5,,,Donkey on Fire,,1
7/29/26,1121460842295756800,Baseball,199,Mike Schooler,Seattle Mariners,1989,Topps,1989 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121460842295756800-1-Nnd.jpg,https://storage.googleapis.com/collx-product-images/1121460842295756800-2-yqj.jpg,1.49,1.5,,,Donkey on Fire,,1
7/29/26,1121460843235280896,Baseball,712,Bill Swift,Seattle Mariners,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460843235280896-1-P49h.jpg,https://storage.googleapis.com/collx-product-images/1121460843235280896-2-UTzW.jpg,0.42,0.5,,,Donkey on Fire,,1
7/29/26,1121460844174804992,Baseball,781,Greg Briley,Seattle Mariners,1989,Topps,1989 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121460844174804992-1-xEY1.jpg,https://storage.googleapis.com/collx-product-images/1121460844174804992-2-ccR4.jpg,1.25,1.5,,,Donkey on Fire,,1
7/29/26,1121460845206603776,Baseball,712,Bill Swift,Seattle Mariners,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460845206603776-1-Caes.jpg,https://storage.googleapis.com/collx-product-images/1121460845206603776-2-xnIc.jpg,0.42,0.5,,,Donkey on Fire,,1
7/29/26,1121460845986744320,Baseball,223,Jay Buhner,Seattle Mariners,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460845986744320-1-Zg3Z.jpg,https://storage.googleapis.com/collx-product-images/1121460845986744320-2-c3qg.jpg,1.00,1,,,Donkey on Fire,,1
7/29/26,1121460754425088000,Baseball,522,Randy Kramer,Pittsburgh Pirates,1989,Topps,1989 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121460754425088000-1-Sfd.jpg,https://storage.googleapis.com/collx-product-images/1121460754425088000-2-El1.jpg,0.05,0.25,,,Donkey on Fire,,1
7/29/26,1121460755356223488,Baseball,756,Scott Medvin,Pittsburgh Pirates,1989,Topps,1989 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1121460755356223488-1-bcPJ.jpg,https://storage.googleapis.com/collx-product-images/1121460755356223488-2-f4qs.jpg,1.36,1.5,,,Donkey on Fire,,1
7/29/26,1121460755935037440,Baseball,79,Scott Bankhead,Seattle Mariners,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460755935037440-1-DgkG.jpg,https://storage.googleapis.com/collx-product-images/1121460755935037440-2-gEYa.jpg,0.39,0.5,,,Donkey on Fire,,1
7/29/26,1121460745709324288,Baseball,235,Robbie Ray,Seattle Mariners,2023,Topps,2023 Topps - Blue Star,,RAW,https://storage.googleapis.com/collx-product-images/1121460745709324288-1-JqcR.jpg,https://storage.googleapis.com/collx-product-images/1121460745709324288-2-yQjQ.jpg,0.98,1,,,Donkey on Fire,,1
7/29/26,1121460746288138240,Baseball,207,Paul Sewald,Seattle Mariners,2023,Topps,2023 Topps - Gold Star,,RAW,https://storage.googleapis.com/collx-product-images/1121460746288138240-1-5lp1.jpg,https://storage.googleapis.com/collx-product-images/1121460746288138240-2-BDyS.jpg,0.75,1,,,Donkey on Fire,,1
7/29/26,1121460746850174976,Baseball,144,Marco Gonzales,Seattle Mariners,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460746850174976-1-QmF7.jpg,https://storage.googleapis.com/collx-product-images/1121460746850174976-2-JtcK.jpg,1.49,1.5,,,Donkey on Fire,,1
7/29/26,1121460747521263616,Baseball,49,Mitch Haniger,Seattle Mariners,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460747521263616-1-9SG8.jpg,https://storage.googleapis.com/collx-product-images/1121460747521263616-2-aIAB.jpg,0.89,1,,,Donkey on Fire,,1
7/29/26,1121460748460787712,Baseball,514,Colin Moran,Seattle Mariners,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1121460748460787712-1-wKhg.jpg,https://storage.googleapis.com/collx-product-images/1121460748460787712-2-NYmw.jpg,1.99,2,,,Donkey on Fire,,1
